Time,"X, m","Y, m","Z, m","RMS, m",PDOP,TOffset,NumSat
4873.3,"2823860,8396","2293382,5657","5221913,2884","1,89809215068817","5,105","140307,638",7
4873.4,"2823857,8468","2293383,6439","5221914,0013","1,65166759490967","5,105","140306,113",7
4873.5,"2823854,3670","2293385,5994","5221915,9061","1,3126837015152","5,105","140305,967",7
4873.6,"2823851,3941","2293386,4470","5221917,9651","0,91409832239151","5,105","140305,376",7
4873.7,"2823843,9085","2293392,6769","5221919,2584","1,14325106143951","5,105","140308,928",7
4873.8,"2823840,2958","2293394,8872","5221919,9406","1,19998490810394","5,105","140308,397",7
4873.9,"2823834,1546","2293399,3765","5221921,7920","1,31035649776459","5,105","140310,686",7
4874.0,"2823824,1431","2293408,7671","5221925,7406","1,76929819583893","5,105","140318,442",7
4874.1,"2823822,4347","2293407,7075","5221925,2302","0,604814291000366","5,105","140314,533",7
4874.2,"2823819,3073","2293408,8776","5221925,7413","0,131791055202484","5,105","140313,045",7
4874.3,"2823811,6802","2293413,9942","5221927,8018","0,604318022727966","5,104","140316,471",7
4874.4,"2823807,5210","2293416,6732","5221927,8633","0,798908233642578","5,104","140316,116",7
4874.5,"2823802,0613","2293420,5342","5221927,9180","1,25419342517853","5,104","140317,213",7
4874.6,"2823799,2543","2293420,3068","5221929,2976","0,476706773042679","5,104","140315,227",7
4874.7,"2823796,7258","2293421,2480","5221929,5919","0,843897581100464","5,104","140313,602",7
4874.8,"2823791,0871","2293424,8498","5221931,7862","1,32381761074066","5,104","140315,840",7
4874.9,"2823785,4238","2293429,3559","5221933,9299","1,58578193187714","5,104","140318,208",7
4875.0,"2823780,0296","2293432,4043","5221935,5433","2,02757239341736","5,104","140319,500",7
4875.1,"2823774,7856","2293436,9789","5221939,2732","2,45082759857178","5,104","140322,808",7
4875.5,"2823751,9186","2293450,0723","5221939,4671","1,01988387107849","5,629","140324,469",6
4875.6,"2823744,1128","2293456,5277","5221942,1693","0,200696364045143","5,629","140329,098",6
4875.7,"2823739,4158","2293459,8079","5221942,9162","0,312927484512329","5,629","140329,452",6
4875.8,"2823733,9467","2293462,3609","5221941,8773","0,173699915409088","5,629","140328,906",6
4876.5,"2823700,6978","2293483,5416","5221960,5258","2,42105889320374","5,103","140340,422",7
4876.6,"2823694,7857","2293487,3823","5221960,4815","2,56359004974365","5,103","140341,364",7
4876.7,"2823688,9504","2293489,2585","5221959,8527","2,35742330551147","5,103","140340,836",7
4876.8,"2823685,0249","2293490,9491","5221960,6850","2,06880497932434","5,103","140340,267",7
4876.9,"2823680,9947","2293493,9500","5221960,6355","1,96608674526215","5,103","140339,912",7
4877.0,"2823674,5870","2293497,9116","5221959,1188","2,41345119476318","5,103","140340,186",7
4877.1,"2823669,2128","2293501,3466","5221961,2363","2,11094379425049","5,103","140341,809",7
4877.2,"2823661,8384","2293507,3354","5221964,5925","2,22744250297546","5,103","140346,444",7
4877.3,"2823656,6275","2293511,0487","5221965,0078","1,98223531246185","5,103","140346,967",7
4877.4,"2823650,9533","2293514,7676","5221966,3679","1,83691072463989","5,103","140348,254",7
4877.5,"2823647,7055","2293515,7902","5221964,8852","2,08655643463135","5,103","140345,852",7
4877.6,"2823643,7980","2293518,3642","5221965,1626","2,03935480117798","5,103","140345,487",7
4877.7,"2823637,2590","2293522,2759","5221967,4617","2,05129981040955","5,103","140348,074",7
4877.8,"2823630,7886","2293527,3867","5221969,5382","1,62164402008057","5,103","140351,074",7
4877.9,"2823625,7590","2293530,8125","5221971,1363","1,13483619689941","5,102","140352,339",7
4878.0,"2823624,2653","2293530,6450","5221970,1561","1,12858784198761","5,102","140349,013",7
4878.1,"2823620,3674","2293531,7575","5221969,9317","0,857163071632385","5,102","140347,559",7
4878.2,"2823613,8287","2293535,7125","5221972,3924","0,792065978050232","5,102","140350,279",7
4878.3,"2823609,1983","2293538,3174","5221974,0337","0,890592336654663","5,102","140350,725",7
4878.4,"2823602,2810","2293543,8960","5221976,4994","1,18409657478333","5,102","140354,568",7
4878.5,"2823597,0129","2293546,6903","5221977,8681","1,23794913291931","5,102","140355,463",7
4878.6,"2823592,3749","2293549,1843","5221978,3406","1,31138825416565","5,102","140355,359",7
4878.7,"2823587,2745","2293552,7616","5221979,5068","1,55112516880035","5,102","140356,388",7
4878.8,"2823584,1321","2293554,3010","5221979,2638","1,07684504985809","5,102","140354,580",7
4878.9,"2823576,4576","2293560,4453","5221981,8947","1,42857110500336","5,102","140358,902",7
4879.0,"2823569,8870","2293565,3197","5221984,0308","1,14268410205841","5,102","140361,895",7
4879.1,"2823563,6049","2293568,4003","5221986,7656","1,00508844852448","5,102","140364,096",7
4879.2,"2823559,5186","2293569,7351","5221986,2924","0,817169189453125","5,102","140362,771",7
4879.3,"2823556,4700","2293570,3483","5221987,0066","1,0954954624176","5,102","140361,483",7
4879.4,"2823551,5583","2293574,3632","5221989,8869","0,955794274806976","5,102","140363,512",7
4879.5,"2823546,8730","2293576,5808","5221990,4010","1,00462377071381","5,102","140363,120",7
4879.6,"2823542,1586","2293579,7964","5221992,3264","0,776097416877747","5,102","140364,487",7
4879.7,"2823536,6565","2293583,3125","5221992,8341","0,982924580574036","5,102","140365,430",7
4879.8,"2823531,5606","2293586,7774","5221994,3969","1,11001253128052","5,101","140366,772",7
4879.9,"2823525,5392","2293591,1269","5221995,8023","1,41991937160492","5,101","140368,623",7
4880.0,"2823519,0549","2293595,5197","5221996,2015","1,7503068447113","5,101","140370,437",7
4880.1,"2823514,9476","2293596,7279","5221998,0518","1,4057080745697","5,101","140369,948",7
4880.2,"2823509,0404","2293601,1199","5222000,2340","1,28800451755524","5,101","140372,430",7
4880.3,"2823504,8873","2293603,6730","5222000,8519","1,22581470012665","5,101","140372,232",7
4880.4,"2823498,3128","2293607,7586","5222002,5024","1,07455813884735","5,101","140374,806",7
4880.5,"2823492,1770","2293612,7466","5222002,9820","1,33863854408264","5,101","140376,708",7
4880.6,"2823487,1979","2293616,3419","5222003,0941","1,23028886318207","5,101","140376,877",7
4880.7,"2823480,7641","2293620,1820","5222006,0407","0,860481977462769","5,101","140379,465",7
4880.8,"2823476,1620","2293623,4032","5222008,3851","0,384926855564117","5,101","140380,719",7
4880.9,"2823470,6710","2293626,1148","5222008,2925","0,847472429275513","5,101","140380,681",7
4881.0,"2823469,4881","2293624,4041","5222006,1446","0,346251517534256","5,101","140375,316",7
4881.1,"2823464,5767","2293627,3726","5222006,4862","0,972826957702637","5,101","140375,589",7
4881.2,"2823459,5018","2293631,3735","5222009,6239","0,742969930171967","5,101","140377,938",7
4881.3,"2823453,0588","2293635,8852","5222011,0842","0,513883709907532","5,101","140380,259",7
4881.4,"2823449,6138","2293638,3177","5222011,1609","0,601377964019775","5,101","140379,491",7
4881.5,"2823443,3136","2293641,8951","5222011,7014","0,862824320793152","5,101","140380,733",7
4881.6,"2823435,7301","2293647,8942","5222012,8809","0,728161752223969","5,100","140383,732",7
4881.7,"2823430,7640","2293651,9873","5222016,0213","0,600829899311066","5,100","140385,876",7
4881.8,"2823426,2295","2293653,8943","5222016,2401","0,670444667339325","5,100","140385,352",7
4881.9,"2823423,9300","2293654,3569","5222016,1700","0,641119837760925","5,100","140383,180",7
4882.0,"2823419,7055","2293657,4487","5222017,2576","0,311093211174011","5,100","140383,530",7
4882.1,"2823416,1747","2293658,2115","5222016,7158","0,5030517578125","5,100","140381,527",7
4882.2,"2823411,4650","2293661,4811","5222018,0476","0,995430648326874","5,100","140382,214",7
4882.3,"2823403,7305","2293667,1401","5222022,1975","0,597862303256989","5,100","140387,160",7
4882.4,"2823398,8077","2293669,4634","5222023,4436","0,670371651649475","5,100","140387,869",7
4882.5,"2823395,4317","2293671,4019","5222025,4132","0,671508371829987","5,100","140387,310",7
4882.6,"2823390,4166","2293674,8265","5222025,8002","0,778576970100403","5,100","140387,794",7
4882.7,"2823385,8782","2293677,9242","5222026,6825","0,496918112039566","5,100","140388,015",7
4882.8,"2823380,6645","2293680,9034","5222026,9644","0,653225183486938","5,100","140388,092",7
4882.9,"2823373,2203","2293685,8271","5222030,3892","0,626720428466797","5,100","140392,236",7
4883.0,"2823365,9094","2293691,3893","5222033,4998","0,437754243612289","5,100","140396,253",7
4883.1,"2823359,9936","2293695,9455","5222034,5943","0,568075060844421","5,100","140398,060",7
4883.2,"2823353,3509","2293701,6205","5222035,6274","1,42683434486389","5,100","140400,896",7
4883.3,"2823348,9517","2293703,5175","5222035,5843","1,37033581733704","5,100","140400,043",7
4883.4,"2823343,1123","2293708,1166","5222037,6516","1,10921943187714","5,099","140402,308",7
4883.5,"2823339,6848","2293709,7329","5222037,8863","0,669838309288025","5,099","140401,081",7
4883.6,"2823334,2610","2293714,1023","5222039,2493","0,718703031539917","5,099","140402,391",7
4883.7,"2823329,2701","2293716,6089","5222039,8649","0,976408958435059","5,099","140402,731",7
4883.8,"2823324,1663","2293720,1715","5222042,4971","1,28554630279541","5,099","140404,564",7
4883.9,"2823320,1708","2293722,0314","5222043,4064","0,846392750740051","5,099","140404,099",7
4884.0,"2823316,8580","2293723,7173","5222044,6400","0,72434675693512","5,099","140403,406",7
4884.1,"2823311,2975","2293727,3704","5222044,8914","0,618674278259277","5,099","140404,107",7
4884.2,"2823305,1808","2293732,4722","5222048,0383","0,457503855228424","5,099","140407,511",7
4884.3,"2823300,7896","2293735,4559","5222047,8316","0,314731925725937","5,099","140407,204",7
4884.4,"2823295,7444","2293738,5626","5222049,0169","0,20714296400547","5,099","140407,928",7
4884.5,"2823287,3347","2293744,9646","5222050,4338","1,03462147712708","5,099","140412,307",7
4884.6,"2823282,5848","2293747,7394","5222050,5761","1,30626726150513","5,099","140412,038",7
4884.7,"2823278,2526","2293750,5908","5222053,2814","0,868973255157471","5,099","140413,175",7
4884.8,"2823275,7090","2293750,9543","5222052,8093","0,545900881290436","5,099","140410,458",7
4884.9,"2823270,5084","2293754,0056","5222053,9813","0,223210945725441","5,099","140411,352",7
4885.0,"2823263,2615","2293759,6568","5222057,3223","0,84594863653183","5,099","140415,331",7
4885.1,"2823258,6755","2293763,0713","5222059,1384","1,09739422798157","5,099","140416,391",7
4885.2,"2823253,8741","2293765,8879","5222059,6831","0,958797872066498","5,098","140416,473",7
4885.3,"2823250,9444","2293767,4734","5222061,2609","0,63409698009491","5,098","140415,718",7
4885.4,"2823248,4873","2293767,2553","5222061,1529","0,680169820785522","5,098","140412,814",7
4885.5,"2823242,4863","2293771,3729","5222061,8624","0,535765647888184","5,098","140414,277",7
4885.6,"2823236,3835","2293776,3940","5222065,3549","0,585781037807465","5,098","140417,801",7
4885.7,"2823230,7204","2293780,1248","5222066,8146","0,683678150177002","5,098","140419,358",7
4885.8,"2823227,8871","2293781,1603","5222066,4797","0,343309015035629","5,098","140417,277",7
4885.9,"2823221,4294","2293785,0058","5222069,2669","0,285407721996307","5,098","140419,612",7
4886.0,"2823218,4180","2293785,9125","5222069,5019","0,759943306446075","5,098","140417,937",7
4886.1,"2823213,3968","2293790,7729","5222070,0815","0,422487944364548","5,098","140419,263",7
4886.2,"2823206,9400","2293795,2874","5222072,6342","0,564056396484375","5,098","140422,206",7
4886.3,"2823203,6141","2293796,8834","5222073,1579","0,708782255649567","5,098","140421,030",7
4886.4,"2823197,9540","2293801,1395","5222076,8495","0,376886963844299","5,098","140424,105",7
4886.5,"2823189,2632","2293807,5399","5222080,4016","0,230629622936249","5,098","140429,392",7
4886.6,"2823182,0712","2293813,4929","5222081,6927","0,906564354896545","5,098","140432,465",7
4886.7,"2823178,1645","2293815,5297","5222081,9170","0,99035108089447","5,098","140431,642",7
4886.8,"2823173,0178","2293818,9717","5222083,4794","0,823008000850678","5,098","140432,781",7
4886.9,"2823167,7694","2293822,3907","5222085,2708","1,0698961019516","5,098","140434,051",7
4887.0,"2823161,6208","2293826,4601","5222087,2135","1,15469074249268","5,097","140436,024",7
4887.1,"2823157,8512","2293828,8826","5222087,6649","1,15125870704651","5,097","140435,664",7
4887.2,"2823152,3436","2293832,0683","5222088,9336","0,9744912981987","5,097","140436,814",7
4887.3,"2823147,8218","2293835,0070","5222089,2456","0,926167607307434","5,097","140436,415",7
4887.4,"2823143,6193","2293837,1650","5222089,4885","1,01706910133362","5,097","140435,933",7
4887.5,"2823138,3730","2293841,1804","5222092,2986","1,03507733345032","5,097","140438,182",7
4887.6,"2823135,0891","2293843,1788","5222092,0992","1,00223958492279","5,097","140436,740",7
4887.7,"2823131,3919","2293844,8556","5222094,0797","0,587266981601715","5,097","140436,705",7
4887.8,"2823124,8253","2293849,8271","5222095,9685","0,659777760505676","5,097","140439,533",7
4887.9,"2823119,5997","2293853,1573","5222096,9138","0,62897390127182","5,097","140440,308",7
4888.0,"2823115,7140","2293854,9544","5222097,7580","0,559933125972748","5,097","140439,581",7
4888.1,"2823111,6686","2293856,2151","5222097,8993","0,284626305103302","5,097","140438,513",7
4888.2,"2823107,1428","2293860,0513","5222098,5852","0,732155382633209","5,097","140439,488",7
4888.3,"2823100,9949","2293865,4426","5222100,1800","0,708640396595001","5,097","140442,221",7
4888.4,"2823095,0499","2293869,3002","5222101,7044","0,866563081741333","5,097","140443,931",7
4888.5,"2823089,0352","2293873,6940","5222103,5937","0,844469487667084","5,097","140445,997",7
4888.6,"2823084,8865","2293875,3883","5222105,3322","0,298771142959595","5,097","140445,925",7
4888.7,"2823077,8768","2293880,5080","5222105,9722","0,805832386016846","5,097","140448,109",7
4888.8,"2823072,5320","2293883,4086","5222107,3898","0,533094584941864","5,096","140449,124",7
4888.9,"2823068,0955","2293886,9475","5222108,1882","0,853341400623321","5,096","140449,521",7
4889.0,"2823063,0399","2293890,9576","5222110,2728","1,14341759681702","5,096","140451,117",7
4889.1,"2823057,2617","2293894,6452","5222111,4880","1,10201394557953","5,096","140452,510",7
4889.2,"2823053,5950","2293897,0333","5222113,4670","0,750104665756226","5,096","140452,868",7
4889.3,"2823048,3959","2293900,6389","5222116,3596","0,259254693984985","5,096","140455,067",7
4889.4,"2823043,2394","2293904,2826","5222116,9779","0,439060509204865","5,096","140455,856",7
4889.5,"2823038,0887","2293907,8338","5222119,3098","0,291055023670197","5,096","140457,655",7
4889.6,"2823031,5216","2293912,6121","5222120,6260","0,640279948711395","5,096","140460,010",7
4889.7,"2823027,9002","2293914,7340","5222120,3280","0,566936612129211","5,096","140458,687",7
4889.8,"2823022,2267","2293918,6742","5222123,0975","0,651922762393951","5,096","140461,086",7
4889.9,"2823019,3252","2293918,8890","5222122,4804","0,753698348999023","5,096","140458,253",7
4890.0,"2823013,9845","2293923,0118","5222125,0266","0,902519524097443","5,096","140460,247",7
4890.1,"2823011,5119","2293923,4868","5222123,1205","0,779767692089081","5,096","140456,872",7
4890.2,"2823007,0759","2293926,2590","5222126,0104","0,489818453788757","5,096","140458,092",7
4890.3,"2823001,5083","2293930,1373","5222126,6580","0,430484920740128","5,096","140459,281",7
4890.4,"2822996,1593","2293933,4700","5222128,5547","0,358051151037216","5,096","140460,842",7
4890.5,"2822989,9764","2293937,7214","5222130,1516","0,235294714570045","5,096","140462,986",7
4890.6,"2822983,1904","2293943,4517","5222133,0918","0,203404456377029","5,095","140466,793",7
4890.7,"2822978,1049","2293946,9306","5222133,9585","0,242660239338875","5,095","140467,930",7
4890.8,"2822973,4473","2293948,9799","5222135,4114","0,198434948921204","5,095","140467,972",7
4890.9,"2822971,7192","2293948,5371","5222134,2232","0,200729101896286","5,095","140464,059",7
4891.0,"2822965,9748","2293952,0368","5222134,4528","0,386792957782745","5,095","140465,171",7
4891.1,"2822959,0571","2293957,6173","5222136,7070","0,806346297264099","5,095","140468,761",7
4891.2,"2822954,6602","2293960,5457","5222136,8055","0,430146157741547","5,095","140468,625",7
4891.3,"2822945,8263","2293967,2762","5222139,3705","1,04504609107971","5,095","140473,667",7
4891.4,"2822941,9593","2293968,6122","5222140,8827","0,561122298240662","5,095","140473,339",7
